interface_id,level_1_module,level_2_module,level_3_module,interface_name,document_title,document_path,http_method,api_path,purpose,token_bucket_capacity,directory_chain,system_modules,remarks,is_read,is_write,has_side_effect,priority,phase_one,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,filter_action,filter_reason
LX-D8AC40C34CC3,销售,刊登管理,,刊登管理-查询 Amazon 子分类,刊登管理-查询 Amazon 子分类,/docs/Sale/PublishManageCategoryChildren.md,POST,/basicOpen/openapi/publish/manage/categoryChildren,刊登管理-查询 Amazon 子分类,1,销售 / 刊登管理 / 查询 Amazon 子分类,"Amazon, 产品, 销售",,是,否,否,P1,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-5C949B5E2033,销售,刊登管理,,刊登管理-查询 Amazon 根分类,刊登管理-查询 Amazon 根分类,/docs/Sale/PublishManageCategoryRoot.md,POST,/basicOpen/openapi/publish/manage/categoryRoot,刊登管理-查询 Amazon 根分类,1,销售 / 刊登管理 / 查询 Amazon 根分类,"Amazon, 产品, 销售",,是,否,否,P1,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-D193FFF9539F,销售,刊登管理,,刊登管理-查询刊登结果,刊登管理-查询刊登结果,/docs/Sale/ProductList.md,POST,/listing/publish/openapi/amazon/product/list,刊登管理-查询刊登结果,1,销售 / 刊登管理 / 查询刊登结果,"产品, 销售",,是,否,否,P0,是,无,,否,是,"operate_time, operate_time .start, operate_time .end",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-71639106AB00,销售,刊登管理,,查询已有商品信息,查询已有商品信息,/docs/Sale/QueryProductList.md,POST,/listing/publish/openapi/amazon/product/search,查询已有商品信息,1,销售 / 刊登管理 / 查询已有商品信息,"产品, 销售",,是,否,否,P0,是,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-53CEF6E794BE,销售,平台订单,,创建亚马逊多渠道订单,创建亚马逊多渠道订单,/docs/Sale/FbaCreateOrder.md,POST,/order/amzod/api/createOrder,创建亚马逊多渠道订单,1,销售 / 平台订单 / 创建亚马逊多渠道订单,"Amazon, 销售",,否,是,是,P2,否,无,,是,是,date_for_packing,,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-ED103184FB35,销售,平台订单,,取消多渠道订单,取消多渠道订单,/docs/Sale/cancelOrder.md,POST,/order/amzod/api/cancelOrder,取消多渠道订单,1,销售 / 平台订单 / 取消多渠道订单,销售,,否,是,是,P2,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-B8EB457780F2,销售,平台订单,,查询亚马逊多渠道订单列表-v2,查询亚马逊多渠道订单列表-v2,/docs/Sale/MCFOrderList.md,POST,/order/amzod/api/orderList,查询亚马逊多渠道订单列表-v2,1,销售 / 平台订单 / 查询亚马逊多渠道订单列表v2,"Amazon, 销售",,是,否,否,P0,是,offset/length,1000,是,是,"start_date, end_date, date_type",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-88B94684C494,销售,平台订单,,查询亚马逊多渠道订单详情-商品信息,查询亚马逊多渠道订单详情-商品信息,/docs/Sale/ProductInformation.md,POST,/order/amzod/api/orderDetails/productInformation,查询亚马逊多渠道订单详情-商品信息,1,销售 / 平台订单 / 查询亚马逊多渠道订单详情-商品信息,"Amazon, 售后, 产品, 销售",,是,否,否,P0,是,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-0D2A0F1E6634,销售,平台订单,,查询亚马逊多渠道订单详情-物流信息,查询亚马逊多渠道订单详情-物流信息,/docs/Sale/LogisticsInformation.md,POST,/order/amzod/api/orderDetails/logisticsInformation,查询亚马逊多渠道订单详情-物流信息,1,销售 / 平台订单 / 查询亚马逊多渠道订单详情-物流信息,"Amazon, 售后, 销售",,是,否,否,P0,是,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-00F90E33DDB2,销售,平台订单,,查询亚马逊多渠道订单详情-退货换货信息,查询亚马逊多渠道订单详情-退货换货信息,/docs/Sale/ReturnInfomation.md,POST,/order/amzod/api/orderDetails/returnInformation,查询亚马逊多渠道订单详情-退货换货信息,1,销售 / 平台订单 / 查询亚马逊多渠道订单详情-退货换货信息,"Amazon, 售后, 销售",,是,否,否,P0,是,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-B095F755E401,销售,平台订单,,查询亚马逊订单列表,查询亚马逊订单列表,/docs/Sale/Orderlists.md,POST,/erp/sc/data/mws/orders,查询亚马逊订单列表,1,销售 / 平台订单 / 查询亚马逊订单列表,"Amazon, 销售",,是,否,否,P0,是,offset/length,5000,是,是,"start_date, end_date, date_type, sort_desc_by_date_type",不超过一年,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-543268311F9C,销售,平台订单,,查询亚马逊订单详情,查询亚马逊订单详情,/docs/Sale/OrderDetail.md,POST,/erp/sc/data/mws/orderDetail,查询亚马逊订单详情,1,销售 / 平台订单 / 查询亚马逊订单详情,"Amazon, 销售",,是,否,否,P0,是,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-E41560429B6B,销售,平台订单,,查询售后订单列表,查询售后订单列表,/docs/Sale/afterSaleList.md,POST,/erp/sc/routing/amzod/order/afterSaleList,支持查询【销售】>【售后订单】数据,1,销售 / 平台订单 / 查询售后订单列表,"售后, 销售",,是,否,否,P0,是,offset/length,,是,是,"start_date, end_date, date_type",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-E1F320E3A8B9,销售,自发货管理,,亚马逊订单提交标发,亚马逊订单提交标发,/docs/Sale/SubmitFulfillment.md,POST,/pb/mp/order/submitFulfillment,>当前接口为提交亚马逊订单标发任务，单个订单标发结果非当前接口同步返回,10,销售 / 自发货管理 / 亚马逊订单提交标发,"Amazon, 销售",,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-A1B412C86753,销售,自发货管理,,查询亚马逊标发结果,查询亚马逊标发结果,/docs/Sale/GetFulfillmentResult.md,POST,/pb/mp/order/getFulfillmentResult,此接口用于查询亚马逊标发操作的结果。单次请求最多可查询10条数据。,10,销售 / 自发货管理 / 查询亚马逊标发结果,"Amazon, 销售",,是,否,否,P1,否,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-42B55A79C3D8,销售,自发货管理,,查询亚马逊自发货订单列表,查询亚马逊自发货订单列表,/docs/Sale/FBMOrderList.md,POST,/erp/sc/routing/order/Order/getOrderList,支持查询亚马逊FBM（自发货）订单列表，对应系统【销售】>【订单管理】模块数据,1,销售 / 自发货管理 / 查询亚马逊自发货订单列表,"Amazon, 销售",,否,是,是,P2,否,其他,,是,是,"start_time, end_time",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-E42C58B6D66A,销售,自发货管理,,查询亚马逊自发货订单详情,查询亚马逊自发货订单详情,/docs/Sale/FBMOrderDetail.md,POST,/erp/sc/routing/order/Order/getOrderDetail,支持查询亚马逊自发货订单详情，对应系统【销售】>【订单管理】中订单详情,1,销售 / 自发货管理 / 查询亚马逊自发货订单详情,"Amazon, 销售",,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
