interface_id,verification_status,level_1_module,level_2_module,level_3_module,interface_name,http_method,api_path,purpose,token_bucket_capacity,is_read,is_write,has_side_effect,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,request_param_count,request_fields,response_field_count,response_top_fields,directory_chain,system_modules,document_path,remarks,source_package,source_file,page_interface_included
LX-9A6E1D56E418,OFFICIAL_VERIFIED,多平台,,,批量添加、编辑多平台配对关系,POST,/pb/mp/listing/v2/pairMultiPlatform,批量添加、编辑多平台配对关系,10,否,是,是,无,,否,否,,,全量 / 人工确认,4,"pair_multi_platform_list, msku, sku, store_id",10,"code, data, message, request_id, response_time",多平台 / 批量添加/编辑多平台配对关系,工作台,/docs/MultiPlatform/V2/pairMultiPlatformV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-F05BAD345036,OFFICIAL_VERIFIED,多平台,,,拆分订单,POST,/pb/mp/order/v2/splitOrder,拆分订单,10,否,否,否,无,,否,否,,,全量 / 人工确认,9,"global_order_no, order_item, item_id, msku, order_item_no, pid, platform_order_no, quantity, split_mod",9,"code, data, message, request_id, response_time",多平台 / 拆分订单,销售,/docs/MultiPlatform/V2/SplitOrder.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-F9AD2E4B84C4,OFFICIAL_VERIFIED,多平台,,,更新订单客服备注,POST,/pb/mp/order/setRemark,支持更新订单内的【客服备注】,10,否,否,否,无,,否,否,,,全量 / 人工确认,4,"orders, global_order_no, remark, remark_is_append",6,"code, message, request_id, response_time, success",多平台 / 更新订单客服备注,"售后, 销售",/docs/MultiPlatform/V2/mpOrderUpdateV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-531E7CE81EF4,OFFICIAL_VERIFIED,多平台,,,查询WFS库存列表,POST,/cepf/warehouse/api/openApi/queryWFSInventionPage,查询WFS库存列表,10,是,否,否,offset/length,200,是,否,,,按店铺循环 + 分页,3,"length, offset, store_id",32,"code, data, error_details, message, request_id, response_time",多平台 / 查询WFS库存列表,工作台,/docs/MultiPlatform/V2/QueryWFSInventionPage.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-C95DBD64F2A9,OFFICIAL_VERIFIED,多平台,,,查询WFS货件列表,POST,/cepf/warehouse/api/openApi/queryWFSCargoPage,查询WFS货件列表,10,是,否,否,offset/length,200,是,是,"start_time, end_time, update_time_ge, update_time_le, cargo_update_time_ge, cargo_update_time_le",,按店铺循环 + 按日期分段增量,11,"cargo_status_list, cargo_update_time_ge, cargo_update_time_le, end_time, inbound_order_id, length, offset, start_time, store_id, update_time_ge, update_time_le",39,"code, data, error_details, message, request_id, response_time",多平台 / 查询WFS货件列表,仓库,/docs/MultiPlatform/V2/QueryWFSCargoPage.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-1074DDF41A1A,OFFICIAL_VERIFIED,多平台,,,查询WFS货件可添加商品列表,POST,/basicOpen/multiplatform/cargo/addCargoGoods/list,支持查询可以在货件内添加所选店铺下可用于WFS配送的商品（需要商品的配送方式为Walmart Fulfilled以及WFS Eligible），数据来源为领星系统下的Walmart在线商品,1,否,是,是,offset/length,200,是,否,,,按店铺循环 + 分页,3,"length, offset, store_id",13,"code, data, error_details, message, request_id, response_time, total",多平台 / 查询WFS货件可添加商品列表,"Walmart, 仓库",/docs/MultiPlatform/V2/addCargoGoodsList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-6EFCDB06A626,OFFICIAL_VERIFIED,多平台,,,查询Walmart Review列表,POST,/basicOpen/multiplatform/walmart/queryCommentList,查询Walmart Review列表,1,是,否,否,pageNum/pageSize,,是,是,"endDate, searchDateField, startDate",,按店铺循环 + 按日期分段增量,9,"endDate, pageNum, pageSize, ratings, searchDateField, searchField, searchValue, startDate, storeIds",35,"code, data, error_details, message, request_id, response_time, total",多平台 / 查询Walmart Review列表,Walmart,/docs/MultiPlatform/WalmartCommentList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-9212623D77EA,OFFICIAL_VERIFIED,多平台,,,查询Walmart在线商品,POST,/basicOpen/multiplatform/walmart/list,查询Walmart在线商品,1,是,否,否,offset/length,200,是,是,"listing_time_field, listing_start_time, listing_end_time",不超过31天,按店铺循环 + 按日期分段增量,11,"fulfillment_types, length, listing_end_time, listing_start_time, listing_time_field, offset, principalUids, search_field, search_single_value, status, store_ids",43,"code, data, error_details, message, request_id, response_time, total",多平台 / 查询Walmart在线商品列表,Walmart,/docs/MultiPlatform/V2/walmartList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-B7DA9DE52C6A,OFFICIAL_VERIFIED,多平台,,,查询可用报告列表 - Walmart Payment,POST,/cepf/fms/openapi/walmartPayment/queryReport,查询可用报告列表 - Walmart Payment,10,是,否,否,无,,否,否,,,全量 / 人工确认,2,"new_report, store_id",10,"code, data, error_details, message, request_id, response_time",多平台 / 查询可用报告列表 - Walmart Payment,Walmart,/docs/MultiPlatform/V2/WalmartPaymentQueryReport.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-F8354824E040,OFFICIAL_VERIFIED,多平台,,,查询多平台店铺信息,POST,/pb/mp/shop/v2/getSellerList,支持查询多平台店铺基础信息，其中store_id为多平台店铺唯一,10,是,否,否,offset/length,200,是,否,,,按店铺循环 + 分页,5,"is_sync, length, offset, platform_code, status",15,"code, data, message, request_id, response_time",多平台 / 查询多平台店铺信息,工作台,/docs/MultiPlatform/V2/StoreInfoV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-2C3EA8AD49D5,OFFICIAL_VERIFIED,多平台,,,查询多平台配对列表,POST,/pb/mp/listing/v2/getPairList,获取多平台系统中【产品】>【配对列表】中数据已配对的数据。该模块数据为多平台MSKU与本地SKU的配对关系,10,否,是,是,offset/length,,是,是,"start_time, end_time",,按店铺循环 + 按日期分段增量,10,"cursor_id, end_time, length, msku, offset, platform_codes, sku, start_time, store_ids, use_cursor",17,"code, data, message, request_id, response_time",多平台 / 查询多平台配对列表,产品,/docs/MultiPlatform/V2/PairListV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-C99E2D00C76D,OFFICIAL_VERIFIED,多平台,,,查询平台仓发货单列表,POST,/cepf/warehouse/api/openApi/queryShippingListPage,该接口仅支持walmart，现已提供v2接口[查询平台仓发货单列表v2](docs/MultiPlatform/V2/QueryShippingListV2.md)，支持多平台下全部平台的平台仓发货单列表数据,10,否,是,是,offset/length,200,是,是,"start_time, end_time",,按店铺循环 + 按日期分段增量,8,"cargo_code, end_time, length, offset, shipping_list_codes, shipping_list_status, start_time, store_id",115,"code, data, error_details, message, request_id, response_time",多平台 / 查询平台仓发货单列表,Walmart,/docs/MultiPlatform/V2/QueryShippingListPage.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-9D5A176AC470,OFFICIAL_VERIFIED,多平台,,,查询平台仓发货单列表v2,POST,/basicOpen/multiplatform/query/shippingList,原接口接口仅支持walmart，现已提供v2接口，支持多平台下全部平台的平台仓发货单列表数据,1,否,是,是,offset/length,,是,是,"timeField, startTime, endTime, updateStartTime, updateEndTime",,按店铺循环 + 按日期分段增量,15,"endTime, isDelete, length, offset, pickingStatus, platformCodes, searchField, searchSingleValue, shippingListStatus, startTime, storeIds, timeField, updateEndTime, updateStartTime, warehouseIds",74,"code, data, error_details, message, request_id, response_time, total",多平台 / 查询平台仓发货单列表v2,Walmart,/docs/MultiPlatform/V2/QueryShippingListV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-418571887440,OFFICIAL_VERIFIED,多平台,,,查询平台仓发货单详情,POST,/basicOpen/multiplatform/query/shippingDetail,查询平台仓发货单详情,1,否,是,是,无,,否,否,,,全量 / 人工确认,1,shippingListCode,200,"code, data, message",多平台 / 查询平台仓发货单详情,工作台,/docs/MultiPlatform/V2/shippingDetailByCode.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-C4DB859443E2,OFFICIAL_VERIFIED,多平台,,,查询平台订单列表,POST,/cepfPlatformOrder/open-api/newPlatformOrder/list,查询平台订单列表,1,是,否,否,pageNum/pageSize,,是,是,"dateType, sortField, startDate, endDate",,按店铺循环 + 按日期分段增量,15,"dateType, deliveryTypeList, endDate, pageNum, pageSize, platformCodeList, searchMultiValue, searchSingleValue, searchType, siteCodeList, sortField, sortType, startDate, statusList, storeIdList",143,"cgCost, code, data, error_details, giftWrappingFee, grossMargin, grossProfit, headCost, logisticsFreight, message, otherCost, outboundCost, platformLogisticsFree, platformOtherFee, platformSubsidy, productDiscount, productTax, productTotalAmount, productTotalAmountTaxIncluded, realPayAmount, request_id, response_time, salesRevenue, shippingFee, shippingFeeDiscount, shippingFeeTaxIncluded, shippingTax, tax, temuOtherFee, temuOtherIncome, temuPlatformOtherFee, temuPlatformPenalty, temuSaleRefund, temuShippingRefund, transactionFee",多平台 / 查询平台订单列表,销售,/docs/MultiPlatform/V2/newPlatformOrderList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-66894A74C546,OFFICIAL_VERIFIED,多平台,,,查询报告详情 - Walmart Payment,POST,/cepf/fms/openapi/walmartPayment/queryPage,查询报告详情 - Walmart Payment,10,是,否,否,offset/length,200,是,是,"report_id, transaction_posted_timestamp_start, transaction_posted_timestamp_end",,按店铺循环 + 按日期分段增量,6,"length, offset, report_id, store_id, transaction_posted_timestamp_end, transaction_posted_timestamp_start",36,"code, data, error_details, message, request_id, response_time",多平台 / 查询报告详情 - Walmart Payment,Walmart,/docs/MultiPlatform/V2/WalmartPaymentQueryPage.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-5C93F09C1D1B,OFFICIAL_VERIFIED,多平台,,,查询订单管理订单列表,POST,/pb/mp/order/v2/list,>数据对应多平台管理系统中【订单】>【订单管理】的订单数据，涵盖所有平台自发货订单数据,10,是,否,否,offset/length,500,是,是,"date_type, start_time, end_time",跨度不能超过31天,按店铺循环 + 按日期分段增量,14,"date_type, end_time, global_order_nos, include_delete, length, offset, order_status, platform_code, platform_order_names, platform_order_nos, platform_payment_status, platform_shipping_status, start_time, store_id",159,"code, data, message, request_id, response_time",多平台 / 查询订单管理订单列表,销售,/docs/MultiPlatform/V2/MultiPlatOrderV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-4BEBA8523762,OFFICIAL_VERIFIED,多平台,,,查询退件地址列表,POST,/basicOpen/multiplatform/address/returnAddressList,查询退件地址列表,1,是,否,否,无,,是,否,,,全量 / 人工确认,1,store_id,18,"code, data, error_details, message, request_id, response_time, total",多平台 / 查询退件地址列表,售后,/docs/MultiPlatform/V2/addressReturnAddressList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-A4FD6B748623,OFFICIAL_VERIFIED,多平台,,,查询销量统计列表v2,POST,/basicOpen/platformStatisticsV2/saleStat/pageList,查询销量统计列表v2,1,是,否,否,其他,,是,是,"start_date, end_date, date_unit",不超过90天,按店铺循环 + 按日期分段增量,8,"data_type, date_unit, end_date, length, page, result_type, sids, start_date",30,"code, data, error_details, message, request_id, response_time, total",多平台 / 查询多平台销量统计v2,运营,/docs/Statistics/PlatformStatisticsSaleStatPageListV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-25313630C917,OFFICIAL_VERIFIED,多平台,,,标记订单不发货,POST,/pb/mp/order/v2/cancelOrder,标记订单不发货,10,否,是,是,无,,否,否,,,全量 / 人工确认,1,order_list,11,"code, data, message, request_id, response_time",多平台 / 标记订单不发货,销售,/docs/MultiPlatform/V2/CancelOrder.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-DCEB8C231969,OFFICIAL_VERIFIED,多平台,,,编辑/更新自发货订单,POST,/pb/mp/order/v2/updateOrder,批量编辑更新【订单管理】模块“待审核”状态订单,10,否,是,是,无,,否,否,,,全量 / 人工确认,29,"order_list, address_info, address_line1, address_line2, address_line3, city, district, doorplate_no, postal_code, receiver_company_name, receiver_country_code, receiver_mobile, receiver_name, receiver_tel, state_or_region, global_order_no, logistics, cod_type, sender_tax_no, sender_tax_type, order_item_list, id, mark, msku, platformOrderNo, price, quantity, sku, type",8,"code, data, message, request_id, response_time",多平台 / 编辑/更新自发货订单,销售,/docs/MultiPlatform/V2/UpdateOrderV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-3BAA5CBA09DF,OFFICIAL_VERIFIED,多平台,,,编辑订单,POST,/pb/mp/order/editOrder,编辑订单,10,否,是,是,无,,否,否,,,全量 / 人工确认,5,"order_list, global_order_no, logistics, logistics_type_id, sys_wid",8,"code, data, message, request_id, response_time",多平台 / 编辑订单（新版）,销售,/docs/MultiPlatform/V2/EditOrderV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-2B737D7329A7,OFFICIAL_VERIFIED,多平台,,,获取快速出库结果,POST,/pb/mp/order/v2/getFastOutboundResult,获取快速出库结果,10,是,否,否,无,,否,否,,,全量 / 人工确认,1,global_order_no,12,"code, data, message, request_id, response_time, success",多平台 / 获取快速出库结果,仓库,/docs/MultiPlatform/V2/GetFastOutboundResultV2.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-3AE2636790C1,OFFICIAL_VERIFIED,多平台,,,订单发货,POST,/basicOpen/selfShipmentOrder/deliveryGoods,对应订单管理-》发货 操作，对系统订单标记出库，扣减库存,1,否,是,是,无,,是,否,,,全量 / 人工确认,1,order_number_list,13,"code, data, error_details, message, request_id, response_time, total",多平台 / 订单发货,"仓库, 销售",/docs/MultiPlatform/V2/selfShipmentOrderDeliveryGoods.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-715956D8FA89,OFFICIAL_VERIFIED,多平台,,,订单称重,POST,/erp/sc/routing/wms/order/setOrderWeighed,订单称重,1,否,否,否,无,,是,否,,,全量 / 人工确认,5,"order_number, pkg_real_weight, pkg_real_weight_unit, sync_product_gross_weight, wo_number",7,"code, data, error_details, message, request_id, response_time, total",多平台 / 订单称重,销售,/docs/MultiPlatform/V2/setOrderWeighed.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-06B2902A5005,OFFICIAL_VERIFIED,多平台,,,预发货,POST,/basicOpen/openapi/multiplatform/order/preShipment,订单管理预发货，对应系统中订单管理“待审核发货”类型的订单进行预发货,1,否,是,是,无,,否,否,,,全量 / 人工确认,1,global_order_no,10,"code, data, message, request_id, response_time",多平台 / 预发货,销售,/docs/MultiPlatform/PreShipment.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-571E669C2E50,OFFICIAL_VERIFIED,多平台,售后订单,,多平台-Walmart售后订单列表,POST,/basicOpen/openapi/multiplatform/walmart/returnOrder/list,多平台-Walmart售后订单列表,1,是,否,否,pageNum/pageSize,,是,是,"startDate, endDate, dateType, sortField",不超过一年,按店铺循环 + 按日期分段增量,16,"dateType, endDate, fulfilmentTypeList, pageNum, pageSize, returnReasonList, returnStatusList, returnTypeList, searchMultiValue, searchSingleValue, searchType, siteCodeList, sortField, sortType, startDate, storeIdList",44,"code, data, error_details, message, request_id, response_time",多平台 / 售后订单 / 多平台-Walmart售后订单列表,"Walmart, 售后, 销售",/docs/MultiPlatform/V2/WalmartReturnOrderList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-1AD86690E18F,OFFICIAL_VERIFIED,多平台,广告,Walmart广告,查询沃尔玛-广告 - SB广告 - 关键词,POST,/basicOpen/multiplatform/ads/reportKeywordSbList,查询沃尔玛-广告 - SB广告 - 关键词,1,是,否,否,pageNum/pageSize,200,是,是,"endDate, startDate, orderField",间隔不能超过31天,按店铺循环 + 按日期分段增量,14,"adGroupIds, advertiserIds, campaignIds, campaignType, day, endDate, orderField, orderType, pageNum, pageSize, paging, searchText, startDate, status",86,"code, data, error_details, message, request_id, response_time, total",多平台 / 广告 / Walmart广告 / 查询沃尔玛-广告-SB广告-关键词,"Walmart, 广告",/docs/MultiPlatform/Advertisement/walmart-reportKeywordSbList_21.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
